"HITID","Tweet","Worker1","Answer1","Worker2","Answer2","Agreement","Answer","Date"
"2CFX2Q45UUKQ18UYA6SN08OG30IBT6","#Democrat Women Against Romney Bumper Stickers http://t.co/ovDjvsG8 US #Election","A1Y6CLBM5VJQKD","funny","A2J0MGJFLGQOO5","mocking","No","no_agreement","Tue Nov 13 02:07:58 UTC 2012"
"2359U8P9Y38T96BTV2LYQM0JW9YGXB","Mitt Romney sits when he pees.","A2J0MGJFLGQOO5","funny","A182JW8U6PO60U","none / other","No","no_agreement","Tue Nov 13 01:53:43 UTC 2012"
"230KMN9U8P9YGI77O7930UYIPZ1UDN","Voting 4 Obama NOT voting 4 ROMNEY cuz first black president of a ""BEAUTIFUL"" Country","A2J0MGJFLGQOO5","happy","A53VNQRRFQ785","hopeful","No","no_agreement","Mon Nov 12 23:35:27 UTC 2012"
"24ZMVHVKCJ01EUGIWTY9SQW647575P","RT @ByronYork: New: Romney. not Obama. shows concern for nation's poor. http://t.co/f85khRKq","A2J0MGJFLGQOO5","happy","A182JW8U6PO60U","none / other","No","no_agreement","Tue Nov 13 02:04:47 UTC 2012"
"2R6O2GMMEGOOT06NEG9AI2SELTC99U","RT @elkpga: If Romney balanced the budget in Mass had lots of jobs .low unemployment . why couldn't he do it for all the other states?","A2J0MGJFLGQOO5","hopeful","A1Y6CLBM5VJQKD","none / other","No","no_agreement","Tue Nov 13 02:08:10 UTC 2012"
"2TK6DG67D1X38ATVSMFKAJE1P67G9S","@asmith83 Romney cut an ad for Mourdock! He hasn't cut an ad for many senators.","A2J0MGJFLGQOO5","angry","A182JW8U6PO60U","mocking","No","no_agreement","Tue Nov 13 01:20:09 UTC 2012"
"2Q9NDWIOV1S75XHOLQL1BYDZBMQXIK","RT @TheNewDeal: After Bashing Govt Spending. Romney Campaigns At National Landmark Built By The New Deal http://t.co/AQEdYzVj Rt #Romnes ...","A2J0MGJFLGQOO5","happy","A182JW8U6PO60U","none / other","No","no_agreement","Mon Nov 12 23:31:12 UTC 2012"
"28185OZIZEHMNK3XGYH5MWPXOW4BZM","How Benghazi will unravel on Romney and the GOP http://t.co/oT5ZCrF2 via @wordpressdotcom @uppastryplate","A2J0MGJFLGQOO5","happy","A182JW8U6PO60U","hopeful","No","no_agreement","Mon Nov 12 23:34:35 UTC 2012"
"2GRRNDWIOV1SK21E537U93YD275WHX","RT @gunnerhoffman: Mitt Romney probably gives out those little boxes of raisins on Halloween.","A2J0MGJFLGQOO5","funny","A182JW8U6PO60U","mocking","No","no_agreement","Mon Nov 12 23:59:08 UTC 2012"
"2F4NCWYB49F9526SPBSJWNST8GNSO2","Romney what color is the sky?","A2J0MGJFLGQOO5","funny","A182JW8U6PO60U","mocking","No","no_agreement","Tue Nov 13 01:21:37 UTC 2012"
"2UKAC9KSSZVXAC4FX4LKYOYGQHF2KQ","RT @NewsNinja2012: FINALLY  MSNBC Fact Check: Romney Was Right And Obama Was Wrong On Auto Bailout http://t.co/jXGd3GNX","A2J0MGJFLGQOO5","happy","A53VNQRRFQ785","none / other","No","no_agreement","Mon Nov 12 23:30:38 UTC 2012"
"27DJ8EBDPGFLJ5Q0O90RVDWIRUJG1J","@AnnCoulter So Romney was being kind and gentle to the ""retard"" even though the ""retard"" man handle him and give him a beat down.","A2J0MGJFLGQOO5","angry","A1Y6CLBM5VJQKD","funny","No","no_agreement","Tue Nov 13 01:07:33 UTC 2012"
"2C8VJ8EBDPGFYG9NH6Q9ZNDWLNDF0G","@PatrickStrother The fed gov should provide guarantees for post-bankruptcy financing &amp; assure buyers warranties are not at risk. Romney","A2J0MGJFLGQOO5","hopeful","A53VNQRRFQ785","none / other","No","no_agreement","Mon Nov 12 23:39:06 UTC 2012"
"22DWJ5OPB0YVT9M9E627MP9U60KX5A","RT @newsenergy: Romney Attacks Support for Electric Carmakers Tesla and Fisker In Presidential Debate (Tree Hugger Site) http://t.co/V28 ...","A2J0MGJFLGQOO5","happy","A1Y6CLBM5VJQKD","none / other","No","no_agreement","Tue Nov 13 02:01:44 UTC 2012"
"20JLY58B727MDSUQCR41EYFSYEMU96","@AnnCoulter Awww was Romney kind and gentle to you? How nice for you.","A2J0MGJFLGQOO5","happy","A53VNQRRFQ785","mocking","No","no_agreement","Mon Nov 12 23:31:27 UTC 2012"
"2YD8ER9Y8TNKVWD3EFBFPS2OPZ6T62","RT @GarrettNBCNews: Colorado Dems pointing out the irony of Romney event at Red Rocks. which was built entirely w/ public funds in 1930' ...","A2J0MGJFLGQOO5","afraid","A182JW8U6PO60U","mocking","No","no_agreement","Tue Nov 13 02:06:19 UTC 2012"
"2DS6X3YOCCF0PZJVPZKIVIIX1FMRQL","RT @BarackObama: RT if you agree: We cant afford Mitt Romneys failed policies of the past. We need to keep moving forward. http://t.co ...","A2J0MGJFLGQOO5","hopeful","A1Y6CLBM5VJQKD","none / other","No","no_agreement","Tue Nov 13 02:01:17 UTC 2012"
"21ASZVXX2Q4574Y1G87NQW1NV777PC","RT @thinkprogress: After bashing government spending. Romney campaigns at national landmark built by The New Deal http://t.co/qIPRh5uI # ...","A2J0MGJFLGQOO5","happy","A1Y6CLBM5VJQKD","none / other","No","no_agreement","Tue Nov 13 02:08:20 UTC 2012"
"23QJIA0RYNJ9FXXVEAWBUJTUKXE72O","RT @LOLGOP: Thought it was bad when the Supreme Court said corporations are people? Wait till they tell you pregnant women aren't. http: ...","A182JW8U6PO60U","angry","A2J0MGJFLGQOO5","sad","No","no_agreement","Mon Nov 12 23:58:51 UTC 2012"
"2C88H88MQU6LIYP64SSR5X4ALIXATA","@DbackFanChris sorry you are bored. You could have been stuck in traffic waiting for Mitt Romney to get his ass to Red Rocks like me ;)","A2J0MGJFLGQOO5","angry","A53VNQRRFQ785","mocking","No","no_agreement","Mon Nov 12 23:32:30 UTC 2012"
"29D7WGKCCVLLGMOEVW8AXQ4CCM94UL","Obama and Romney are facist pigs. Watch a REAL debate with REAL canidates. #nowthatsadebate #Ora2012 http://t.co/Mo5oviEy","A2J0MGJFLGQOO5","angry","A182JW8U6PO60U","mocking","No","no_agreement","Mon Nov 12 23:08:41 UTC 2012"
"2ACHYW2GTP9RNH6GOWS6HYSOI6HSNM","I favorited a @YouTube video http://t.co/GBKAcuMc The Romney Presidency: A (Plausible) Look Back","A2J0MGJFLGQOO5","happy","A182JW8U6PO60U","none / other","No","no_agreement","Tue Nov 13 02:05:53 UTC 2012"
"28RY8TNKIMZSZFYQ92TOU0PGYELAXT","Mitt Romney is gonna ban instagram...... @ShannonBillet","A2J0MGJFLGQOO5","angry","ATBZC1F0M7F2F","funny","No","no_agreement","Mon Nov 12 21:49:35 UTC 2012"
"2K24F0OHOVR1HSBVGCC9AHECZ9O43C","RT @seanhannity: Hope &amp; speeches wont get our people back 2 work longtime Dem supporter Lee Iacocca endorses Romney http://t.co/e ...","A2J0MGJFLGQOO5","hopeful","A1Y6CLBM5VJQKD","none / other","No","no_agreement","Tue Nov 13 02:01:04 UTC 2012"
"2LAMEZZ2MIKM0J8JHJP3GTWW0HL6NF","RT @LMAO_TWITPICS: Romney must be stopped.. He wants to band Instagram!  http://t.co/TinphMwd","A2J0MGJFLGQOO5","angry","ATBZC1F0M7F2F","funny","No","no_agreement","Mon Nov 12 22:11:58 UTC 2012"
"2GOR70G5R98DLTH66HNS0TNYFFLRB9","#Death2DoubleR Romney has similiar policies to Reagan cutting different programs. raising taxes on middle class and lowering on high class..","A182JW8U6PO60U","none / other","A2J0MGJFLGQOO5","sad","No","no_agreement","Tue Nov 13 02:05:34 UTC 2012"
"26L6XBAT2D5N381G7DH0RG5T1L651R","RT @EmilyMiller: As Obama and Romney battle over swing states. many of those voters are enjoying deer-hunting season #guns http://t.co/o ...","A2J0MGJFLGQOO5","funny","A1Y6CLBM5VJQKD","none / other","No","no_agreement","Tue Nov 13 01:55:09 UTC 2012"
"2N2W4ZMAZHHR4VT1SYEN3RH1NG6AJ5","@markpilotti btw--still hope Obama wins but its possible we could be saying:  hail to the chief prez Romney.","A2J0MGJFLGQOO5","hopeful","A1Y6CLBM5VJQKD","none / other","No","no_agreement","Tue Nov 13 02:01:31 UTC 2012"
"2FKRCJK63ZVEGR5BC49AY9JL8QLX8C","RT @HayesBrown: According to a nine-year old. Obama is Dumbledore. Romney is Umbridge: http://t.co/nPL7uNkN","A2J0MGJFLGQOO5","funny","A1Y6CLBM5VJQKD","none / other","No","no_agreement","Tue Nov 13 01:58:41 UTC 2012"
"2Z7DOBDDP8PJ9U8O5IOMJ3Q3CYIE3S","RT @gloriaamez: Debates deliver favorability edge to Romney; now above 50% in rating - Washington Times: http://t.co/N10Nb6tH @washtimes","A2J0MGJFLGQOO5","happy","A182JW8U6PO60U","hopeful","No","no_agreement","Mon Nov 12 23:57:44 UTC 2012"
"2C73TVOK5UFJIBCIIOFZNYQS4BA74K","RT @JoeBiden: VP Biden on Romney: Governor. you can't run from the truth. You can't run from your record. You can't run from your polic ...","A2J0MGJFLGQOO5","happy","A182JW8U6PO60U","mocking","No","no_agreement","Mon Nov 12 23:31:23 UTC 2012"
"2MCFJ51Y7QEOCPC1KB3S1MOF0QVBEG","RT @ReaganCoalition: [Article] Obama Supporters Say Romney Will Committ Genocide #lapdogmedia #cantafford4more - http://t.co/f2CMzmAk","A182JW8U6PO60U","afraid","A2J0MGJFLGQOO5","angry","No","no_agreement","Tue Nov 13 01:21:25 UTC 2012"
"2U425L8I9NZWJRSAYY54YW7TB5RJTZ","At The Last Presidential Debate: Romney Told 24 Myths In 41 Minutes http://t.co/o46gF32m via @thinkprogress","A53VNQRRFQ785","angry","A2J0MGJFLGQOO5","funny","No","no_agreement","Mon Nov 12 23:42:28 UTC 2012"
"2ELYOCCF0CP5X734AX9I5YG4SLPTU5","@chrislhayes wasn't Romney just in Indiana campaigning for Mourdock?","A53VNQRRFQ785","funny","A2J0MGJFLGQOO5","none / other","No","no_agreement","Mon Nov 12 23:35:39 UTC 2012"
"2KVHJHP4BDDKTECJJ2O953G386E5YO","Okay nigga no one cares that your going for Romney. Your the one who doesn't know shit if you want him to win. #Obama","A2J0MGJFLGQOO5","angry","A1Y6CLBM5VJQKD","mocking","No","no_agreement","Tue Nov 13 01:59:31 UTC 2012"
"2WAVGULF395S9G1RTPJ3VYNJEXXBP1","Most comments: ""The Romney evolution"" http://t.co/fcosq7vB #bbcnews #us #canada","ATBZC1F0M7F2F","hopeful","A2J0MGJFLGQOO5","none / other","No","no_agreement","Mon Nov 12 21:48:44 UTC 2012"
"23K5L8I9NZW6UODHGOVQ47T898YUK0","RT @joshtpm: Truly the most policy ignorant piece Politifact has ever published.  Amazing http://t.co/FK2PVMas #justwow","A2J0MGJFLGQOO5","angry","A182JW8U6PO60U","mocking","No","no_agreement","Tue Nov 13 01:54:27 UTC 2012"
"200A0RYNJ92NWU0BXLDJ1UHYZ1Y94Y","Mitt 'Miss South Carolina' Romney just needs more maps everywhere like suchas http://t.co/WAbHmJMH #Occupy #OWS #OpESR #OccupyHQ","ATBZC1F0M7F2F","mocking","A2J0MGJFLGQOO5","none / other","No","no_agreement","Mon Nov 12 21:45:56 UTC 2012"
"2B3F395SW6NGEP6EF8EJJYF1IY9TF5","RT @RT_America: #StopNDAA - What Obama and Romney didn't touch on during the #debate http://t.co/Ke2Wy6Po","A53VNQRRFQ785","mocking","A2J0MGJFLGQOO5","none / other","No","no_agreement","Mon Nov 12 23:28:26 UTC 2012"
"2XXL6VCPWZ9R0NATG5SSFSN3GSYO9N","RT @RozayDontCare: if Romney wins. everybody twitter location gone be ""via cotton field"".","A2J0MGJFLGQOO5","funny","A182JW8U6PO60U","mocking","No","no_agreement","Tue Nov 13 02:05:19 UTC 2012"
"29QSV7WGKCCVYVHN2DUMPAPQ7BRS2W","RT @Related_Posts: My president is black. my twitter is blue. I'm voting for obama. the f*ck romney gonna do?","A2J0MGJFLGQOO5","funny","A53VNQRRFQ785","mocking","No","no_agreement","Mon Nov 12 23:33:05 UTC 2012"
"2D15OPB0YVGZL8073H5PHU3156D7ZW","At debate. Romney wrong about Obamacare repeal reducing deficit http://t.co/yrRHDscq","A2J0MGJFLGQOO5","angry","A182JW8U6PO60U","none / other","No","no_agreement","Tue Nov 13 01:00:30 UTC 2012"
"2OEGKCCVLL3CNDHX9KGQCC9NTTP6W6","I wonder if Romney know about the struggle......","A2J0MGJFLGQOO5","afraid","A182JW8U6PO60U","none / other","No","no_agreement","Tue Nov 13 02:06:00 UTC 2012"
"2MCUKQOYGNIWEX6JGQR187SVJ99ZHQ","Romney 6 Nov 12!","A2J0MGJFLGQOO5","happy","A182JW8U6PO60U","none / other","No","no_agreement","Mon Nov 12 23:34:17 UTC 2012"
"243VWJ5OPB0Y8QDJQWNBFEP9X2K4WK","Romney Family Buys Voting Machines That Will Be Used in Battleground States Ohio and Colorado On Nov. 6 http://t.co/B3C6xtZ4","A2J0MGJFLGQOO5","angry","A53VNQRRFQ785","mocking","No","no_agreement","Mon Nov 12 23:37:07 UTC 2012"
"28P0G5R98D8JG5SIO2JTVYCG6LTTDU","RT @KRMullins1964: HUGE crowd for Romney at Red Rocks in Colorado! http://t.co/EZ9AzYY2 #tcot","A2J0MGJFLGQOO5","happy","A1Y6CLBM5VJQKD","none / other","No","no_agreement","Tue Nov 13 01:53:33 UTC 2012"
"2ZIOUQIHPCGJFNGCGDN55H0JSOB06Z","RT @cher: Tagg Romney owns piece of co.That Put Voter tabulating machines in..OHIO ! Man who owns the rest of co. made a huge $$ contrib ...","A2J0MGJFLGQOO5","angry","A182JW8U6PO60U","none / other","No","no_agreement","Mon Nov 12 23:32:02 UTC 2012"
"2KBVOK5UFJ51BH4PG96YYS1CVS496J","Mitt Romney looks uncomfortable and sounds like a parrot when he talks about his views and opinions regarding the middle east. @BarackObama","A2J0MGJFLGQOO5","angry","A53VNQRRFQ785","mocking","No","no_agreement","Mon Nov 12 23:41:40 UTC 2012"
"2LOOQ1SNQQ7QJHEGT0BCVR12WPV7R4","RT @DRUDGE_REPORT: MSNBC crowd boos 9-year-old girl for supporting Romney... http://t.co/VZNHuezm","ATBZC1F0M7F2F","angry","A2J0MGJFLGQOO5","sad","No","no_agreement","Mon Nov 12 21:46:14 UTC 2012"
"2P546UXFCD45AMS4FNJN1KIN6SYTVU","#iNews9k BREAKING: Romney denies he was sweating due to *extra layer of clothing.* #debate #lds","A2J0MGJFLGQOO5","funny","ATBZC1F0M7F2F","mocking","No","no_agreement","Mon Nov 12 22:12:46 UTC 2012"
"27L9Z0B6UTO66ES6K3MRSGPWVVNOZ3","Ctfuuuuu i was shouting to the rooftops ! ROMNEY 12 !!!","A2J0MGJFLGQOO5","happy","A182JW8U6PO60U","hopeful","No","no_agreement","Tue Nov 13 01:21:46 UTC 2012"
"204JUNU8LZ6RKAUGJJZDGJ3VH6EJ3I","The Chronicles of Mitt: Oct 23. 2012:","A1Y6CLBM5VJQKD","funny","A2J0MGJFLGQOO5","none / other","No","no_agreement","Tue Nov 13 02:04:29 UTC 2012"
"2VMBLYHVI44O5CYWMI4NMZSBDOMW2E","#Romney and #Obama will face in a third presidential debate: #White_House #USA #Democratic_Party - http://t.co/u7vJl5QT","ATBZC1F0M7F2F","hopeful","A2J0MGJFLGQOO5","none / other","No","no_agreement","Mon Nov 12 21:45:22 UTC 2012"
"25ZOVR14IXKOFVND9O3WI6X31NU894","RT @OFA_PA: RT if you agree: We cant afford Mitt Romneys failed policies of the past. We need to keep moving http://t.co/PI0YKOWY","A53VNQRRFQ785","angry","A2J0MGJFLGQOO5","hopeful","No","no_agreement","Mon Nov 12 23:44:26 UTC 2012"
"27GN5F3Q0JG5680Y46PBC9F9VRAGC9","RT @barackobama: We cant afford Mitt Romneys failed policies of the past. We need to keep moving forward. http://t.co/e0kZvEgZ","A2J0MGJFLGQOO5","hopeful","A182JW8U6PO60U","none / other","No","no_agreement","Mon Nov 12 23:32:14 UTC 2012"
"2NCFBNFSVGULSDNGK6XNO1FS6MG6KA","RT @jaaaybayyy: like sorry but if you're for romney im pretty much assuming you're a giant douchewagon.","A2J0MGJFLGQOO5","angry","A182JW8U6PO60U","mocking","No","no_agreement","Mon Nov 12 23:09:16 UTC 2012"
"2WTNFSVGULF3MF67YX71NS3N1M18M3","Romney to lead Virginia Beach rally on Sunday: Republican presidential candidate Mitt Romney will be in Virginia... http://t.co/Kf10gVkd","A2J0MGJFLGQOO5","happy","ATBZC1F0M7F2F","hopeful","No","no_agreement","Mon Nov 12 21:46:28 UTC 2012"
"2YVM25L8I9NZ9GVPRGFECQW7W7OSI7","@PatDollard #Politics: Obama Supporters Escalate Threats To Riot. Assassinate Romney - &gt; - &gt;... http://t.co/3ZE0N4CP #tcot #TeaParty #p2","A53VNQRRFQ785","afraid","A2J0MGJFLGQOO5","sad","No","no_agreement","Mon Nov 12 23:31:43 UTC 2012"
"24ASCXKNQY2RPTYHV9MEBHR0NT0P0T","TEAM VOTE 2012 Obama Romney Fight Right Vote Election http://t.co/JyQ3B92S via @youtube vote vote vote","A2J0MGJFLGQOO5","happy","A182JW8U6PO60U","none / other","No","no_agreement","Tue Nov 13 01:19:56 UTC 2012"
"2RHHHRRLFQ0O0X929BBHW9EGUAPPGW","RT @Toby_Ziegler: In the absence of coherent Romney policies to support. @realDonaldTrump resorts to POTUS character assassination. #sad","A2J0MGJFLGQOO5","angry","A3NU1SQPI1NXY4","funny","No","no_agreement","Tue Nov 13 01:30:32 UTC 2012"
"24NF3Q0JG5TYZXQ7QLV9N9SSVGFEIS","RT @missADelgado: Whoa. Awesome pic. MT @Timodc: Just an old photo from Phish.....err no this is tonight's Romney rally?!?! http://t.co/ ...","A1Y6CLBM5VJQKD","funny","A2J0MGJFLGQOO5","none / other","No","no_agreement","Tue Nov 13 01:56:46 UTC 2012"
"27ZM8JIA0RYNWJGYBUD0DBMJWT005J","Dan Senor is a spin guy. a pol. Why does Romney listen to a foreign policy adviser with no foreign policy expertise? http://t.co/VJmJCgYn","A2J0MGJFLGQOO5","angry","A53VNQRRFQ785","sad","No","no_agreement","Mon Nov 12 23:42:12 UTC 2012"
"2WIOHOVR14IXXYGW1C8EKWA602G765","RT @emptymitt1: @JoeBiden @edshow @TheRevAl @RTalas @margaretherapy Romney raised taxes on the dead during his term as Governor of Massa ...","A2J0MGJFLGQOO5","mocking","A1Y6CLBM5VJQKD","none / other","No","no_agreement","Tue Nov 13 01:58:15 UTC 2012"
"21062NJQ2172CJN19G2KTCVEETJWOL","The Final Debate: Four Punches That Knocked Out Mitt Romney http://t.co/TERZdqlv via @rollingstone","ATBZC1F0M7F2F","happy","A2J0MGJFLGQOO5","none / other","No","no_agreement","Mon Nov 12 22:09:54 UTC 2012"
"25CQIHPCGJ2DFB2EOFOH8JPPVHK82C","Haha. Bill Maher giving Romney a hard time on his binders full of woman. Awesome show!","A2J0MGJFLGQOO5","funny","A1Y6CLBM5VJQKD","none / other","No","no_agreement","Tue Nov 13 01:57:18 UTC 2012"
"2LKAESCWY2AO1CUXEO7OWGQSFLP00Y","!!!!!!!!!!!!!!!!!!! ROMNEY TWELVE MOTHERFUCKERS ! IM OUT ! GOD BLESS AMERICA !!!!!!!!","A2J0MGJFLGQOO5","happy","A182JW8U6PO60U","hopeful","No","no_agreement","Tue Nov 13 01:54:48 UTC 2012"
"2CQER9Y8TNKIZ96XXU6H02OM3OY7U7","Millie on the election ""I know why Romney is leading over Obama in Alabama. because we are eating terrible lunch food""","A2J0MGJFLGQOO5","funny","A53VNQRRFQ785","mocking","No","no_agreement","Mon Nov 12 23:33:55 UTC 2012"
"28P0G5R98D8JG5SIO2JTVYCG6LUDTF","RT @CantBeFriendslf: We can't be friends if you want Romney to win.","A2J0MGJFLGQOO5","angry","A182JW8U6PO60U","mocking","No","no_agreement","Tue Nov 13 01:21:32 UTC 2012"
"24XSVGULF39556KY8B6SBNYNMAGOA2","@GOP send the pic to @BarakObama people  Swing states going Romney","A2J0MGJFLGQOO5","happy","A182JW8U6PO60U","hopeful","No","no_agreement","Tue Nov 13 01:20:52 UTC 2012"
"2BLK4F0OHOVREEW8CYTLH2HEFVT23F","RT @TheNewDeal: After Bashing Govt Spending. Romney Campaigns At National Landmark Built By The New Deal http://t.co/AQEdYzVj Rt #Romnes ...","A2J0MGJFLGQOO5","happy","ATBZC1F0M7F2F","mocking","No","no_agreement","Mon Nov 12 22:09:02 UTC 2012"
"2Y48JIA0RYNJMC1UCWR5JMJTXGG162","Romney May End Hospital Visitation Rights for Many Gay Couples http://t.co/n3xRM2NL via @HuffPostGay","A2J0MGJFLGQOO5","angry","A1Y6CLBM5VJQKD","none / other","No","no_agreement","Tue Nov 13 02:02:32 UTC 2012"
"2QKNJKM05BMJ64V9OC7TX9RAARNHC9","RT @randyyyhunt: ""Let's beat him up. We can wear Romney and Obama masks and no one will know."" ","ATBZC1F0M7F2F","angry","A2J0MGJFLGQOO5","funny","No","no_agreement","Mon Nov 12 21:44:17 UTC 2012"
"26AI2KYEPLSPKFYWEGNJBOAHTD8OUE","@Part_Deux So SOOOO true! I definitely don't want Romney. :) My Pres Candidate vote doesn't count in CA anyway..","ATBZC1F0M7F2F","afraid","A2J0MGJFLGQOO5","angry","No","no_agreement","Mon Nov 12 21:43:01 UTC 2012"
"2L13NAB6BFMFSYC9A3STRFDGHRUUHW","RT @Murder_KeeWROTE: My president is black. my twitter is blue. I'm voting for obama. the f*ck romney gonna do?","A2J0MGJFLGQOO5","funny","A53VNQRRFQ785","mocking","No","no_agreement","Mon Nov 12 23:38:05 UTC 2012"
"2FE2GTP9RA7SI60CYJPSWF70MLYVQH","RT @ptvjamie: soft romney","A2J0MGJFLGQOO5","funny","A53VNQRRFQ785","mocking","No","no_agreement","Mon Nov 12 23:43:45 UTC 2012"
"21MF0OHOVR14V7YZUV02PECWD5G544","RT @l4rryshit: how to master a pedophile smile a tutorial by mitt romney","A1Y6CLBM5VJQKD","funny","A2J0MGJFLGQOO5","mocking","No","no_agreement","Tue Nov 13 02:04:42 UTC 2012"
"29AZVXX2Q45U7U4ZQQEI41NSBNY8QQ","via @nprnews: Analysis: Romney Debate Strategy Shows He Thinks He's In the Driver's Seat http://t.co/MLRzj1h1","A2J0MGJFLGQOO5","hopeful","A53VNQRRFQ785","mocking","No","no_agreement","Mon Nov 12 23:36:47 UTC 2012"
"2OEGKCCVLL3CNDHX9KGQCC9NTTOW6V","Honestly; I cannot think of anything Mitt Romney can say or promise me to get my vote! My mind is already made up. how about your mind????","A2J0MGJFLGQOO5","angry","A53VNQRRFQ785","mocking","No","no_agreement","Mon Nov 12 23:29:39 UTC 2012"
"248YN5F3Q0JGI3CXFMNYJ49FCRABFY","RT @TheRightFact: DEBATE FACT CHECK: President Obama had 15 provably false statements. Mitt Romney had 2 http://t.co/oW8ZCdbL","A53VNQRRFQ785","angry","A2J0MGJFLGQOO5","sad","No","no_agreement","Mon Nov 12 23:29:57 UTC 2012"
"2FB3DHJHP4BDQUUFQIIS59X3J2MW3P","Only 13 more days until the election and until Mitt Becomes the President Elect. I'll be glad when it's over! #election2012 #Romney","A2J0MGJFLGQOO5","happy","ATBZC1F0M7F2F","hopeful","No","no_agreement","Mon Nov 12 21:47:24 UTC 2012"
"2B8IHPCGJ2D2EYH7X780RPPSL1293D","RT @LMAO_TWITPICS: Romney must be stopped.. He wants to band Instagram!  http://t.co/TinphMwd","A2J0MGJFLGQOO5","angry","A1Y6CLBM5VJQKD","funny","No","no_agreement","Tue Nov 13 02:02:49 UTC 2012"
"2KLFDEY5COW0YQ5AVI3RNLC6YMCU3P","Fact Check: President Obama Jawbones Mitt Romney On Let Detroit Go Bankrupt http://t.co/xNuvYvvv","ATBZC1F0M7F2F","happy","A2J0MGJFLGQOO5","sad","No","no_agreement","Mon Nov 12 22:13:52 UTC 2012"
"2BQLZ6R70G5RMIRJBDMEFWSSWMGO8Y","RT @Jayyoxox: If romney is elected president i'm packing my bags and looking for what island Tupac is stationed.","A182JW8U6PO60U","angry","A2J0MGJFLGQOO5","funny","No","no_agreement","Tue Nov 13 01:20:34 UTC 2012"
"2ALHVWAVKI620T4DTHTZH9QH9A2PHV","Is ""Mitt"" Romney short for ""Mittens"" ?? #Seriously #WhatWereHisParentsSmoking","A2J0MGJFLGQOO5","funny","A1Y6CLBM5VJQKD","none / other","No","no_agreement","Tue Nov 13 02:02:04 UTC 2012"
"20ZSTLB3L0FBWJWZ3T5JZEVE8Q7JVF","RT @cher: Tagg Romney owns piece of co.That Put Voter tabulating machines in..OHIO ! Man who owns the rest of co. made a huge $$ contrib ...","ATBZC1F0M7F2F","afraid","A2J0MGJFLGQOO5","angry","No","no_agreement","Mon Nov 12 22:10:07 UTC 2012"
"2XCLF395SW6NTBT3VXPNRBYF4EHESK","RT @gwardhome: Stay classy Libs: MSNBC viewers boo 9 year old girl who says she want @MittRomney to win http://t.co/N3kVuKgp #fail #tcot ...","A182JW8U6PO60U","angry","A2J0MGJFLGQOO5","sad","No","no_agreement","Mon Nov 12 23:09:02 UTC 2012"
